Protocol,FIN Flag Cnt,Init Bwd Win Byts,SYN Flag Cnt,Down/Up Ratio,Src Port,Dst Port,ACK Flag Cnt,Bwd Header Len,Fwd Pkt Len Min,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Label
17,0,-1,0,3,34688,53,0,24,46,192.168.20.133-192.168.20.2-34688-53-17,192.168.20.133,34688,192.168.20.2,53,17,5/2/2020 12:26,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-102.86.115.119-0-0-0,102.86.115.119,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,1,63,0,2,80,37057,1,232,0,192.168.3.130-200.175.2.130-80-37057-6,192.168.3.130,80,200.175.2.130,37057,6,9/1/2020 16:29,Probe
6,1,63,0,2,80,46319,1,232,0,192.168.3.130-200.175.2.130-80-46319-6,192.168.3.130,80,200.175.2.130,46319,6,9/1/2020 16:32,Probe
6,1,63,0,0,80,34456,1,64,0,192.168.3.130-200.175.2.130-80-34456-6,192.168.3.130,80,200.175.2.130,34456,6,9/1/2020 16:32,Probe
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-19.243.203.2-0-0-0,19.243.203.2,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
17,0,-1,0,3,50835,53,0,24,30,192.168.20.133-192.168.20.2-50835-53-17,192.168.20.133,50835,192.168.20.2,53,17,5/2/2020 14:52,Normal
6,0,64240,1,0,42112,443,0,124,0,185.127.17.56-192.168.20.133-443-42112-6,192.168.20.133,42112,185.127.17.56,443,6,5/2/2020 12:16,Normal
17,0,-1,0,3,40789,53,0,24,32,192.168.20.133-192.168.20.2-40789-53-17,192.168.20.133,40789,192.168.20.2,53,17,5/2/2020 15:01,Normal
17,0,-1,0,3,34962,53,0,24,30,192.168.20.133-192.168.20.2-34962-53-17,192.168.20.133,34962,192.168.20.2,53,17,5/2/2020 12:02,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-47.89.185.216-0-0-0,47.89.185.216,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,0,64240,1,0,40836,443,0,424,0,192.168.20.133-74.214.194.133-40836-443-6,192.168.20.133,40836,74.214.194.133,443,6,5/2/2020 19:19,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-223.215.130.96-0-0-0,223.215.130.96,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,1,63,0,2,80,36821,1,232,0,192.168.3.130-200.175.2.130-80-36821-6,192.168.3.130,80,200.175.2.130,36821,6,9/1/2020 16:32,Probe
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-68.154.84.121-0-0-0,68.154.84.121,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
0,0,-1,0,0,0,0,0,0,0,165.169.209.189-192.168.3.130-0-0-0,165.169.209.189,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,0,215,1,1,38379,80,0,144,0,192.168.3.130-200.175.2.130-80-38379-6,200.175.2.130,38379,192.168.3.130,80,6,9/1/2020 16:29,Probe
6,0,64240,1,1,39744,443,0,184,0,192.168.20.133-74.125.193.102-39744-443-6,192.168.20.133,39744,74.125.193.102,443,6,5/2/2020 14:40,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-194.73.217.216-0-0-0,194.73.217.216,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-217.7.30.246-0-0-0,217.7.30.246,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-89.84.118.188-0-0-0,89.84.118.188,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,1,64239,0,0,50202,443,1,40,0,192.168.20.133-72.251.249.13-50202-443-6,192.168.20.133,50202,72.251.249.13,443,6,5/2/2020 14:15,Normal
6,0,0,1,0,41333,3511,0,60,0,192.168.3.130-200.175.2.130-3511-41333-6,200.175.2.130,41333,192.168.3.130,3511,6,9/1/2020 17:32,Probe
0,0,-1,0,0,0,0,0,0,0,165.183.177.210-192.168.3.130-0-0-0,165.183.177.210,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-197.191.191.174-0-0-0,197.191.191.174,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
17,0,-1,0,3,60928,53,0,24,33,192.168.20.133-192.168.20.2-60928-53-17,192.168.20.133,60928,192.168.20.2,53,17,5/2/2020 12:29,Normal
6,1,63,0,2,80,34631,1,232,0,192.168.3.130-200.175.2.130-80-34631-6,192.168.3.130,80,200.175.2.130,34631,6,9/1/2020 16:29,Probe
6,0,64240,1,1,49376,443,0,304,0,185.127.17.56-192.168.20.133-443-49376-6,192.168.20.133,49376,185.127.17.56,443,6,5/2/2020 13:39,Normal
17,0,-1,0,3,49451,53,0,24,32,192.168.20.133-192.168.20.2-49451-53-17,192.168.20.133,49451,192.168.20.2,53,17,5/2/2020 14:55,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-2.49.129.181-0-0-0,2.49.129.181,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-8.154.130.165-0-0-0,8.154.130.165,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-212.241.38.142-0-0-0,212.241.38.142,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,0,0,1,0,41911,2943,0,60,0,192.168.3.130-200.175.2.130-2943-41911-6,200.175.2.130,41911,192.168.3.130,2943,6,9/1/2020 17:32,Probe
6,1,63,0,2,80,40541,1,232,0,192.168.3.130-200.175.2.130-80-40541-6,192.168.3.130,80,200.175.2.130,40541,6,9/1/2020 16:31,Probe
17,0,-1,0,0,49073,53,0,16,0,192.168.20.133-192.168.20.2-49073-53-17,192.168.20.133,49073,192.168.20.2,53,17,4/2/2020 18:25,Normal
6,1,63,0,0,80,40234,1,64,0,192.168.3.130-200.175.2.130-80-40234-6,192.168.3.130,80,200.175.2.130,40234,6,9/1/2020 16:33,Probe
6,1,63,0,2,80,40663,1,232,0,192.168.3.130-200.175.2.130-80-40663-6,192.168.3.130,80,200.175.2.130,40663,6,9/1/2020 16:29,Probe
0,0,-1,0,0,0,0,0,0,0,138.179.107.7-192.168.3.130-0-0-0,138.179.107.7,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
17,0,-1,0,3,39447,53,0,24,33,192.168.20.133-192.168.20.2-39447-53-17,192.168.20.133,39447,192.168.20.2,53,17,7/2/2020 14:07,Normal
6,1,63,0,2,80,45879,1,232,0,192.168.3.130-200.175.2.130-80-45879-6,192.168.3.130,80,200.175.2.130,45879,6,9/1/2020 16:32,Probe
17,0,-1,0,3,57941,53,0,24,42,192.168.20.133-192.168.20.2-57941-53-17,192.168.20.133,57941,192.168.20.2,53,17,5/2/2020 14:01,Normal
6,0,64240,1,1,35932,443,0,6724,0,185.127.17.56-192.168.20.133-443-35932-6,192.168.20.133,35932,185.127.17.56,443,6,4/2/2020 18:27,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-2.252.33.247-0-0-0,2.252.33.247,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,1,63,0,2,80,45207,1,232,0,192.168.3.130-200.175.2.130-80-45207-6,192.168.3.130,80,200.175.2.130,45207,6,9/1/2020 16:31,Probe
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-46.128.114.71-0-0-0,46.128.114.71,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,129.227.109.56-192.168.3.130-0-0-0,129.227.109.56,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
6,0,64240,1,1,56798,443,0,344,0,185.127.17.56-192.168.20.133-443-56798-6,192.168.20.133,56798,185.127.17.56,443,6,5/2/2020 14:18,Normal
6,1,63,0,2,80,32935,1,232,0,192.168.3.130-200.175.2.130-80-32935-6,192.168.3.130,80,200.175.2.130,32935,6,9/1/2020 16:32,Probe
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-192.94.33.56-0-0-0,192.94.33.56,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,128.161.81.2-192.168.3.130-0-0-0,128.161.81.2,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
17,0,-1,0,3,57091,53,0,24,33,192.168.20.133-192.168.20.2-57091-53-17,192.168.20.133,57091,192.168.20.2,53,17,4/2/2020 12:30,Normal
6,1,63,0,2,80,41963,1,232,0,192.168.3.130-200.175.2.130-80-41963-6,192.168.3.130,80,200.175.2.130,41963,6,9/1/2020 16:32,Probe
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-223.140.237.138-0-0-0,223.140.237.138,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
17,0,-1,0,3,44046,53,0,24,34,192.168.20.133-192.168.20.2-44046-53-17,192.168.20.133,44046,192.168.20.2,53,17,5/2/2020 13:27,Normal
6,1,63,0,2,80,46684,1,232,0,192.168.3.130-200.175.2.130-80-46684-6,192.168.3.130,80,200.175.2.130,46684,6,9/1/2020 16:31,Probe
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-200.102.169.132-0-0-0,200.102.169.132,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
6,1,63,0,2,80,38165,1,232,0,192.168.3.130-200.175.2.130-80-38165-6,192.168.3.130,80,200.175.2.130,38165,6,9/1/2020 16:32,Probe
17,0,-1,0,3,46941,53,0,24,30,192.168.20.133-192.168.20.2-46941-53-17,192.168.20.133,46941,192.168.20.2,53,17,5/2/2020 13:41,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-99.33.61.73-0-0-0,99.33.61.73,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,1,63,0,0,80,40153,1,64,0,192.168.3.130-200.175.2.130-80-40153-6,192.168.3.130,80,200.175.2.130,40153,6,9/1/2020 16:33,Probe
0,0,-1,0,0,0,0,0,0,0,161.145.71.135-192.168.3.130-0-0-0,161.145.71.135,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,0,64240,1,1,55584,443,0,564,0,192.168.20.133-74.214.194.134-55584-443-6,192.168.20.133,55584,74.214.194.134,443,6,4/2/2020 18:27,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-114.215.189.52-0-0-0,114.215.189.52,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,0,0,0,1,443,47866,1,80,0,185.127.17.56-192.168.20.133-443-47866-6,185.127.17.56,443,192.168.20.133,47866,6,5/2/2020 13:32,Normal
6,1,63,0,0,80,35248,1,64,0,192.168.3.130-200.175.2.130-80-35248-6,192.168.3.130,80,200.175.2.130,35248,6,9/1/2020 16:33,Probe
17,0,-1,0,3,45318,53,0,24,30,192.168.20.133-192.168.20.2-45318-53-17,192.168.20.133,45318,192.168.20.2,53,17,5/2/2020 13:31,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-30.23.33.150-0-0-0,30.23.33.150,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,188.61.89.192-192.168.3.130-0-0-0,188.61.89.192,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-81.4.74.241-0-0-0,81.4.74.241,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-93.134.141.81-0-0-0,93.134.141.81,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,1,64239,0,0,38056,443,1,40,0,185.220.205.205-192.168.20.133-443-38056-6,192.168.20.133,38056,185.220.205.205,443,6,5/2/2020 13:03,Normal
6,0,64240,0,1,40380,443,1,140,0,192.168.20.133-13.69.188.18-40380-443-6,192.168.20.133,40380,13.69.188.18,443,6,7/2/2020 14:09,Normal
17,0,-1,0,1,53,48554,0,8,95,192.168.20.129-192.168.20.2-48554-53-17,192.168.20.2,53,192.168.20.129,48554,17,7/2/2020 15:35,Normal
6,0,5840,1,0,1435,80,0,92,0,192.168.3.130-214.74.86.254-80-1435-6,214.74.86.254,1435,192.168.3.130,80,6,10/1/2020 5:21,DDoS
0,0,-1,0,0,0,0,0,0,0,132.207.188.128-192.168.3.130-0-0-0,132.207.188.128,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
17,0,-1,0,3,58859,53,0,24,32,192.168.20.133-192.168.20.2-58859-53-17,192.168.20.133,58859,192.168.20.2,53,17,4/2/2020 18:30,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-212.126.56.250-0-0-0,212.126.56.250,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,0,215,1,1,41824,80,0,144,0,192.168.3.130-200.175.2.130-80-41824-6,200.175.2.130,41824,192.168.3.130,80,6,9/1/2020 16:32,Probe
6,0,0,0,1,443,60926,1,140,0,185.127.17.56-192.168.20.133-443-60926-6,185.127.17.56,443,192.168.20.133,60926,6,5/2/2020 14:51,Normal
6,1,63,0,2,80,38038,1,232,0,192.168.3.130-200.175.2.130-80-38038-6,192.168.3.130,80,200.175.2.130,38038,6,9/1/2020 16:31,Probe
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-16.138.185.30-0-0-0,16.138.185.30,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-80.70.213.191-0-0-0,80.70.213.191,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,0,0,1,0,39279,7201,0,60,0,192.168.3.130-200.175.2.130-7201-39279-6,200.175.2.130,39279,192.168.3.130,7201,6,9/1/2020 17:32,Probe
6,0,45500,0,1,42030,443,1,20,0,192.168.20.133-74.125.100.7-42030-443-6,192.168.20.133,42030,74.125.100.7,443,6,5/2/2020 14:13,Normal
6,0,64240,1,1,58908,53,0,124,0,192.168.20.133-192.168.20.2-58908-53-6,192.168.20.133,58908,192.168.20.2,53,6,5/2/2020 13:39,Normal
6,0,215,1,1,36005,80,0,144,0,192.168.3.130-200.175.2.130-80-36005-6,200.175.2.130,36005,192.168.3.130,80,6,9/1/2020 16:30,Probe
0,0,-1,0,0,0,0,0,0,0,131.30.107.188-192.168.3.130-0-0-0,131.30.107.188,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,0,215,1,1,36289,80,0,144,0,192.168.3.130-200.175.2.130-80-36289-6,200.175.2.130,36289,192.168.3.130,80,6,9/1/2020 16:29,Probe
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-69.128.28.170-0-0-0,69.128.28.170,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
6,1,63,0,2,80,44379,1,232,0,192.168.3.130-200.175.2.130-80-44379-6,192.168.3.130,80,200.175.2.130,44379,6,9/1/2020 16:30,Probe
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-13.126.22.43-0-0-0,13.126.22.43,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-103.17.5.31-0-0-0,103.17.5.31,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-66.220.141.70-0-0-0,66.220.141.70,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
17,0,-1,0,3,53349,53,0,24,33,192.168.20.133-192.168.20.2-53349-53-17,192.168.20.133,53349,192.168.20.2,53,17,7/2/2020 17:52,Normal
6,0,64240,1,0,36504,443,0,124,0,192.168.20.133-37.252.172.250-36504-443-6,192.168.20.133,36504,37.252.172.250,443,6,5/2/2020 12:23,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-71.107.248.79-0-0-0,71.107.248.79,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
6,0,0,1,0,41065,6261,0,60,0,192.168.3.130-200.175.2.130-6261-41065-6,200.175.2.130,41065,192.168.3.130,6261,6,9/1/2020 17:32,Probe
6,0,42340,0,1,44524,443,1,20,0,152.199.21.71-192.168.20.133-443-44524-6,192.168.20.133,44524,152.199.21.71,443,6,7/2/2020 14:06,Normal
17,0,-1,0,3,50833,53,0,24,30,192.168.20.133-192.168.20.2-50833-53-17,192.168.20.133,50833,192.168.20.2,53,17,5/2/2020 15:09,Normal
6,0,64240,1,1,38162,443,0,484,0,192.168.20.133-99.86.121.211-38162-443-6,192.168.20.133,38162,99.86.121.211,443,6,7/2/2020 14:14,Normal
6,0,0,1,0,45747,3725,0,60,0,192.168.3.130-200.175.2.130-3725-45747-6,200.175.2.130,45747,192.168.3.130,3725,6,9/1/2020 17:32,Probe
17,0,-1,0,3,49638,53,0,24,50,192.168.20.133-192.168.20.2-49638-53-17,192.168.20.133,49638,192.168.20.2,53,17,7/2/2020 14:08,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-8.47.243.187-0-0-0,8.47.243.187,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-212.173.77.33-0-0-0,212.173.77.33,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,1,63,0,2,80,36295,1,232,0,192.168.3.130-200.175.2.130-80-36295-6,192.168.3.130,80,200.175.2.130,36295,6,9/1/2020 16:31,Probe
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-107.9.25.72-0-0-0,107.9.25.72,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,146.131.201.73-192.168.3.130-0-0-0,146.131.201.73,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
17,0,-1,0,0,44317,53,0,16,0,192.168.20.133-192.168.20.2-44317-53-17,192.168.20.133,44317,192.168.20.2,53,17,5/2/2020 12:34,Normal
17,0,-1,0,3,41336,53,0,24,38,192.168.20.133-192.168.20.2-41336-53-17,192.168.20.133,41336,192.168.20.2,53,17,5/2/2020 12:11,Normal
0,0,-1,0,0,0,0,0,0,0,188.212.201.238-192.168.3.130-0-0-0,188.212.201.238,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
17,0,-1,0,3,34766,53,0,24,40,192.168.20.133-192.168.20.2-34766-53-17,192.168.20.133,34766,192.168.20.2,53,17,5/2/2020 14:25,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-201.90.201.139-0-0-0,201.90.201.139,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
17,0,-1,0,0,56331,53,0,16,0,192.168.20.133-192.168.20.2-56331-53-17,192.168.20.133,56331,192.168.20.2,53,17,5/2/2020 14:00,Normal
6,0,64240,0,1,443,51852,1,20,0,192.168.20.133-74.125.168.10-51852-443-6,74.125.168.10,443,192.168.20.133,51852,6,7/2/2020 18:57,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-103.226.89.188-0-0-0,103.226.89.188,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,154.166.196.41-192.168.3.130-0-0-0,154.166.196.41,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,0,215,1,1,35922,80,0,144,0,192.168.3.130-200.175.2.130-80-35922-6,200.175.2.130,35922,192.168.3.130,80,6,9/1/2020 16:30,Probe
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-17.102.214.89-0-0-0,17.102.214.89,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,0,64240,0,1,443,57694,1,20,0,192.168.20.133-213.19.162.100-57694-443-6,213.19.162.100,443,192.168.20.133,57694,6,5/2/2020 12:18,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-71.23.22.93-0-0-0,71.23.22.93,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
6,0,0,1,0,42293,7442,0,60,0,192.168.3.130-200.175.2.130-7442-42293-6,200.175.2.130,42293,192.168.3.130,7442,6,9/1/2020 17:32,Probe
17,0,-1,0,1,53,40449,0,8,95,192.168.20.129-192.168.20.2-40449-53-17,192.168.20.2,53,192.168.20.129,40449,17,7/2/2020 18:00,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-71.189.156.101-0-0-0,71.189.156.101,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,138.28.126.143-192.168.3.130-0-0-0,138.28.126.143,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,0,63,1,1,80,43868,0,168,0,192.168.3.130-200.175.2.130-80-43868-6,192.168.3.130,80,200.175.2.130,43868,6,9/1/2020 16:32,Probe
0,0,-1,0,0,0,0,0,0,0,183.201.108.46-192.168.3.130-0-0-0,183.201.108.46,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,1,63,0,2,80,34249,1,232,0,192.168.3.130-200.175.2.130-80-34249-6,192.168.3.130,80,200.175.2.130,34249,6,9/1/2020 16:30,Probe
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-199.59.30.135-0-0-0,199.59.30.135,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,166.238.22.22-192.168.3.130-0-0-0,166.238.22.22,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
17,0,-1,0,3,42031,53,0,24,49,192.168.20.133-192.168.20.2-42031-53-17,192.168.20.133,42031,192.168.20.2,53,17,5/2/2020 13:41,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-24.107.68.49-0-0-0,24.107.68.49,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-71.243.8.72-0-0-0,71.243.8.72,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
6,0,215,1,1,40509,80,0,144,0,192.168.3.130-200.175.2.130-80-40509-6,200.175.2.130,40509,192.168.3.130,80,6,9/1/2020 16:29,Probe
6,1,63,0,2,80,43043,1,232,0,192.168.3.130-200.175.2.130-80-43043-6,192.168.3.130,80,200.175.2.130,43043,6,9/1/2020 16:31,Probe
6,1,63,0,2,80,44503,1,232,0,192.168.3.130-200.175.2.130-80-44503-6,192.168.3.130,80,200.175.2.130,44503,6,9/1/2020 16:30,Probe
6,0,0,1,0,43000,783,0,40,0,192.168.3.130-200.175.2.130-783-43000-6,200.175.2.130,43000,192.168.3.130,783,6,9/1/2020 17:39,Probe
17,0,-1,0,1,53,34132,0,8,95,192.168.20.129-192.168.20.2-34132-53-17,192.168.20.2,53,192.168.20.129,34132,17,7/2/2020 13:59,Normal
17,0,-1,0,3,50727,53,0,24,45,192.168.20.133-192.168.20.2-50727-53-17,192.168.20.133,50727,192.168.20.2,53,17,5/2/2020 14:52,Normal
17,0,-1,0,3,52193,53,0,24,34,192.168.20.133-192.168.20.2-52193-53-17,192.168.20.133,52193,192.168.20.2,53,17,5/2/2020 13:27,Normal
6,0,64240,1,1,49790,443,0,324,0,185.127.17.56-192.168.20.133-443-49790-6,192.168.20.133,49790,185.127.17.56,443,6,5/2/2020 13:41,Normal
6,0,0,1,0,38469,5774,0,60,0,192.168.3.130-200.175.2.130-5774-38469-6,200.175.2.130,38469,192.168.3.130,5774,6,9/1/2020 17:32,Probe
6,0,0,1,0,39369,988,0,40,0,192.168.3.130-200.175.2.130-988-39369-6,200.175.2.130,39369,192.168.3.130,988,6,9/1/2020 17:41,Probe
6,0,0,1,0,33929,4458,0,60,0,192.168.3.130-200.175.2.130-4458-33929-6,200.175.2.130,33929,192.168.3.130,4458,6,9/1/2020 17:32,Probe
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-48.140.142.164-0-0-0,48.140.142.164,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
17,0,-1,0,3,38774,53,0,24,42,192.168.20.133-192.168.20.2-38774-53-17,192.168.20.133,38774,192.168.20.2,53,17,7/2/2020 16:09,Normal
6,0,37960,0,1,54538,443,1,20,0,192.168.20.133-31.13.73.18-54538-443-6,192.168.20.133,54538,31.13.73.18,443,6,7/2/2020 14:07,Normal
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-213.176.83.70-0-0-0,213.176.83.70,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,1,63,0,2,80,43617,1,232,0,192.168.3.130-200.175.2.130-80-43617-6,192.168.3.130,80,200.175.2.130,43617,6,9/1/2020 16:32,Probe
6,1,63,0,0,80,40239,1,64,0,192.168.3.130-200.175.2.130-80-40239-6,192.168.3.130,80,200.175.2.130,40239,6,9/1/2020 16:32,Probe
6,0,215,1,1,46764,80,0,144,0,192.168.3.130-200.175.2.130-80-46764-6,200.175.2.130,46764,192.168.3.130,80,6,9/1/2020 16:32,Probe
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-10.199.179.239-0-0-0,10.199.179.239,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-102.173.241.203-0-0-0,102.173.241.203,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,0,215,1,1,36251,80,0,144,0,192.168.3.130-200.175.2.130-80-36251-6,200.175.2.130,36251,192.168.3.130,80,6,9/1/2020 16:29,Probe
6,1,63,0,0,80,36852,1,64,0,192.168.3.130-200.175.2.130-80-36852-6,192.168.3.130,80,200.175.2.130,36852,6,9/1/2020 16:33,Probe
6,1,63,0,2,80,35135,1,232,0,192.168.3.130-200.175.2.130-80-35135-6,192.168.3.130,80,200.175.2.130,35135,6,9/1/2020 16:32,Probe
0,0,-1,0,0,0,0,0,0,0,174.48.56.183-192.168.3.130-0-0-0,174.48.56.183,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-217.97.115.154-0-0-0,217.97.115.154,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-219.7.28.47-0-0-0,219.7.28.47,0,192.168.3.130,0,0,10/1/2020 5:56,DDoS
6,1,63,0,0,80,40629,1,64,0,192.168.3.130-200.175.2.130-80-40629-6,192.168.3.130,80,200.175.2.130,40629,6,9/1/2020 16:33,Probe
6,1,63,0,0,80,32917,1,64,0,192.168.3.130-200.175.2.130-80-32917-6,192.168.3.130,80,200.175.2.130,32917,6,9/1/2020 16:33,Probe
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-125.33.89.248-0-0-0,125.33.89.248,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
17,0,-1,0,3,50663,53,0,24,33,192.168.20.133-192.168.20.2-50663-53-17,192.168.20.133,50663,192.168.20.2,53,17,7/2/2020 14:36,Normal
6,1,63,0,2,80,35423,1,232,0,192.168.3.130-200.175.2.130-80-35423-6,192.168.3.130,80,200.175.2.130,35423,6,9/1/2020 16:29,Probe
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-42.94.19.38-0-0-0,42.94.19.38,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
6,0,64240,1,1,46046,53,0,104,0,192.168.20.133-192.168.20.2-46046-53-6,192.168.20.133,46046,192.168.20.2,53,6,4/2/2020 18:29,Normal
6,0,215,1,1,41511,80,0,144,0,192.168.3.130-200.175.2.130-80-41511-6,200.175.2.130,41511,192.168.3.130,80,6,9/1/2020 16:30,Probe
0,0,-1,0,0,0,0,0,0,0,192.168.3.130-35.89.20.103-0-0-0,35.89.20.103,0,192.168.3.130,0,0,10/1/2020 5:57,DDoS
17,0,-1,0,3,52675,53,0,24,34,192.168.20.133-192.168.20.2-52675-53-17,192.168.20.133,52675,192.168.20.2,53,17,5/2/2020 13:28,Normal
