Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.3.130-200.175.2.130-80-36049-6,192.168.3.130,80,200.175.2.130,36049,6,9/1/2020 16:30,61427305,3,7,30.0,30.0,30,0,10.0,17.32050808,30,0,4.285714286,11.33893419,0.976764323,0.162794054,6825256.1110000005,20500000.0,61400000.0,9.0,15574.0,7787.0,10306.78844,15075.0,499.0,61400000.0,10200000.0,25100000.0,61400000.0,1580.0,0,0,0,0,104,232,0.048838216,0.113955838,0,30,5.454545455,12.13559752,147.2727273,1,0,0,0,1,0,0,0,2,6.0,10.0,4.285714286,0,0,0,0,0,0,3,30,7,30,-1,63,1,0,1580.0,0.0,1580.0,1580.0,61400000.0,0.0,61400000.0,61400000.0,Probe
192.168.20.133-93.184.220.29-33152-80-6,93.184.220.29,80,192.168.20.133,33152,6,4/2/2020 18:22,21608,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,92.55831174,21608.0,0.0,21608.0,21608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,46.27915587,46.27915587,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
185.127.17.56-192.168.20.133-443-34154-6,185.127.17.56,443,192.168.20.133,34154,6,5/2/2020 15:05,1143,3,4,5200.0,0.0,3900,0,1733.3333329999996,1985.782801,0,0,0.0,0.0,4549431.321,6124.234471,190.5,241.4628336,612.0,10.0,792.0,396.0,319.6122651,622.0,170.0,1143.0,381.0,236.3408555,628.0,157.0,0,0,0,0,60,80,2624.671916,3499.5625549999995,0,3900,650.0,1389.758458,1931428.571,0,0,0,0,1,0,0,0,1,742.8571429,1733.3333329999996,0.0,0,0,0,0,0,0,3,5200,4,0,-1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.133-192.168.20.2-34849-53-17,192.168.20.133,34849,192.168.20.2,53,17,5/2/2020 15:04,3879,1,3,30.0,454.0,30,30,30.0,0.0,280,30,151.33333330000005,125.1612294,124774.4264,1031.193607,1293.0,1813.341391,3376.0,67.0,0.0,0.0,0.0,0.0,0.0,3879.0,1939.5,2126.270091,3443.0,436.0,0,0,0,0,8,24,257.7984016,773.3952049,30,280,102.8,110.676104,12249.2,0,0,0,0,0,0,0,0,3,128.5,30.0,151.33333330000005,0,0,0,0,0,0,1,30,3,454,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
189.158.119.181-192.168.3.130-0-0-0,189.158.119.181,0,192.168.3.130,0,0,10/1/2020 5:57,21,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,95238.09524,21.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,21.0,0,0,0,0,0,0,0.0,95238.09524,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.20.133-213.254.244.25-35520-443-6,192.168.20.133,35520,213.254.244.25,443,6,4/2/2020 18:25,5141987,6,8,1143.0,1094.0,862,0,190.5,340.8235614,922,0,136.75,321.0076768,435.0458296,2.722682885,395537.4615,1370365.757,4955601.0,19.0,161788.0,32357.6,57776.84575,134078.0,607.0,5141987.0,734569.5714,1881091.765,4999945.0,1892.0,0,0,0,0,120,184,1.166864094,1.555818791,0,922,149.1333333,308.8989355,95418.55238,0,1,0,0,0,0,0,0,1,159.78571430000005,190.5,136.75,0,0,0,0,0,0,6,1143,8,1094,-1,64240,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.3.130-93.175.219.216-0-0-0,93.175.219.216,0,192.168.3.130,0,0,10/1/2020 5:57,41,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,48780.4878,41.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0,41.0,41.0,0,0,0,0,0,0,0.0,48780.4878,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
185.127.17.56-192.168.20.133-443-40328-6,185.127.17.56,443,192.168.20.133,40328,6,5/2/2020 11:59,12281,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,244.2797818,6140.5,8575.083934999999,12204.0,77.0,12204.0,12204.0,0.0,12204.0,12204.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,162.8531879,81.42659393,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.3.130-5.46.70.242-0-0-0,5.46.70.242,0,192.168.3.130,0,0,10/1/2020 5:57,18,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,111111.1111,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,18.0,18.0,0,0,0,0,0,0,0.0,111111.1111,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.3.130-23.239.107.246-0-0-0,23.239.107.246,0,192.168.3.130,0,0,10/1/2020 5:57,74,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27027.02703,74.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0,74.0,74.0,0,0,0,0,0,0,0.0,27027.02703,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.20.133-31.13.73.22-48668-443-6,192.168.20.133,48668,31.13.73.22,443,6,7/2/2020 17:10,2165,2,2,0.0,31.0,0,0,0.0,0.0,31,0,15.5,21.92031022,14318.7067,1847.575058,721.6666667000002,1123.662019,2018.0,26.0,2044.0,2044.0,0.0,2044.0,2044.0,2139.0,2139.0,0.0,2139.0,2139.0,0,1,0,0,40,40,923.7875289,923.7875289,0,31,12.4,16.97939928,288.3,0,0,0,1,1,0,0,0,1,15.5,0.0,15.5,0,0,0,0,0,0,2,0,2,31,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.3.130-69.33.164.216-0-0-0,69.33.164.216,0,192.168.3.130,0,0,10/1/2020 5:56,19,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,105263.1579,19.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,19.0,19.0,0,0,0,0,0,0,0.0,105263.1579,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.3.130-89.145.201.97-0-0-0,89.145.201.97,0,192.168.3.130,0,0,10/1/2020 5:57,58,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,34482.75862,58.0,0.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0,58.0,58.0,0,0,0,0,0,0,0.0,34482.75862,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.20.133-192.168.20.2-34881-53-17,192.168.20.133,34881,192.168.20.2,53,17,4/2/2020 12:28,2748,1,3,33.0,755.0,33,33,33.0,0.0,379,33,251.6666667,190.2244289,286754.0029,1455.604076,916.0,1276.401583,2387.0,101.0,0.0,0.0,0.0,0.0,0.0,2748.0,1374.0,1575.433908,2488.0,260.0,0,0,0,0,8,24,363.9010189,1091.703057,33,379,164.2,180.10330369999997,32437.2,0,0,0,0,0,0,0,0,3,205.25,33.0,251.6666667,0,0,0,0,0,0,1,33,3,755,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
185.220.205.205-192.168.20.133-443-40866-6,192.168.20.133,40866,185.220.205.205,443,6,5/2/2020 13:35,17355435,12,15,4646.0,2770.0,1641,0,387.1666667,638.9260638999998,1732,0,184.6666667,454.18178660000007,427.3013036,1.55570863,667516.7308,2111928.3430000003,10200000.0,2.0,13600000.0,1235746.273,3038658.086,10200000.0,436.0,17400000.0,1239673.929,3073320.956,11300000.0,2.0,0,0,0,0,240,324,0.691426058,0.864282572,0,1732,264.8571429,534.8779518,286094.4233,0,1,0,0,0,0,0,0,1,274.6666667,387.1666667,184.6666667,0,0,0,0,0,0,12,4646,15,2770,-1,64240,5,0,2355284.0,0.0,2355284.0,2355284.0,10200000.0,0.0,10200000.0,10200000.0,Normal
192.168.20.133-192.168.20.2-39438-53-17,192.168.20.133,39438,192.168.20.2,53,17,5/2/2020 14:41,7448,1,3,37.0,779.0,37,37,37.0,0.0,405,37,259.6666667,195.8094312,109559.6133,537.056928,2482.666667,4164.142449,7291.0,73.0,0.0,0.0,0.0,0.0,0.0,7448.0,3724.0,5147.7373670000015,7364.0,84.0,0,0,0,0,8,24,134.264232,402.792696,37,405,170.6,184.5123302,34044.8,0,0,0,0,0,0,0,0,3,213.25,37.0,259.6666667,0,0,0,0,0,0,1,37,3,779,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.3.130-200.175.2.130-80-46274-6,192.168.3.130,80,200.175.2.130,46274,6,9/1/2020 16:33,6785,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,294.7678703,6785.0,0.0,6785.0,6785.0,0.0,0.0,0.0,0.0,0.0,6785.0,6785.0,0.0,6785.0,6785.0,0,0,0,0,0,64,0.0,294.7678703,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe
192.168.3.130-200.175.2.130-80-40977-6,192.168.3.130,80,200.175.2.130,40977,6,9/1/2020 16:32,7001,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285.6734752,7001.0,0.0,7001.0,7001.0,0.0,0.0,0.0,0.0,0.0,7001.0,7001.0,0.0,7001.0,7001.0,0,0,0,0,0,64,0.0,285.6734752,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe
130.181.23.127-192.168.3.130-0-0-0,130.181.23.127,0,192.168.3.130,0,0,10/1/2020 5:57,15,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,133333.3333,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,15.0,15.0,0,0,0,0,0,0,0.0,133333.3333,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.3.130-103.79.102.99-0-0-0,103.79.102.99,0,192.168.3.130,0,0,10/1/2020 5:57,14,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,142857.1429,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,0,0,0,0,0,0,0.0,142857.1429,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.3.130-200.175.2.130-3038-46165-6,200.175.2.130,46165,192.168.3.130,3038,6,9/1/2020 17:58,15,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,133333.3333,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,15.0,15.0,0,0,0,0,0,40,0.0,133333.3333,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe
192.168.3.130-200.175.2.130-80-46731-6,192.168.3.130,80,200.175.2.130,46731,6,9/1/2020 16:29,64363418,3,7,30.0,30.0,30,0,10.0,17.32050808,30,0,4.285714286,11.33893419,0.932206552,0.155367759,7151490.889,21500000.0,64400000.0,11.0,2455.0,1227.5,1540.785676,2317.0,138.0,64400000.0,10700000.0,26300000.0,64400000.0,335.0,0,0,0,0,104,232,0.046610328,0.108757431,0,30,5.454545455,12.13559752,147.2727273,1,0,0,0,1,0,0,0,2,6.0,10.0,4.285714286,0,0,0,0,0,0,3,30,7,30,-1,63,1,0,1368.0,0.0,1368.0,1368.0,64400000.0,0.0,64400000.0,64400000.0,Probe
192.168.3.130-200.175.2.130-772-40603-6,200.175.2.130,40603,192.168.3.130,772,6,9/1/2020 17:32,26,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,76923.07692,26.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,26.0,26.0,0,0,0,0,0,60,0.0,76923.07692,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe
192.168.3.130-30.123.252.195-0-0-0,30.123.252.195,0,192.168.3.130,0,0,10/1/2020 5:57,1166,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1715.265866,1166.0,0.0,1166.0,1166.0,0.0,0.0,0.0,0.0,0.0,1166.0,1166.0,0.0,1166.0,1166.0,0,0,0,0,0,0,0.0,1715.265866,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.3.130-200.175.2.130-4744-33847-6,200.175.2.130,33847,192.168.3.130,4744,6,9/1/2020 17:32,15,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,133333.3333,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,15.0,15.0,0,0,0,0,0,60,0.0,133333.3333,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe
192.168.3.130-200.175.2.130-80-38365-6,192.168.3.130,80,200.175.2.130,38365,6,9/1/2020 16:33,4319,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,463.0701551,4319.0,0.0,4319.0,4319.0,0.0,0.0,0.0,0.0,0.0,4319.0,4319.0,0.0,4319.0,4319.0,0,0,0,0,0,64,0.0,463.0701551,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe
192.168.3.130-107.204.127.247-0-0-0,107.204.127.247,0,192.168.3.130,0,0,10/1/2020 5:56,15,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,133333.3333,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,15.0,15.0,0,0,0,0,0,0,0.0,133333.3333,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.3.130-200.175.2.130-80-34875-6,200.175.2.130,34875,192.168.3.130,80,6,9/1/2020 16:29,5337,4,4,30.0,30.0,30,0,7.5,15.0,30,0,7.5,15.0,11242.27094,1498.969458,762.4285714,860.4469492000001,1869.0,10.0,3458.0,1152.666667,887.6037028999999,1929.0,185.0,2216.0,738.6666667000001,1151.340668,2066.0,10.0,0,0,0,0,128,144,749.4847292000001,749.4847292000001,0,30,6.666666667,13.22875656,175.0,0,1,0,0,0,0,0,0,1,7.5,7.5,7.5,0,0,0,0,0,0,4,30,4,30,-1,215,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe
192.168.3.130-200.175.2.130-80-58066-6,200.175.2.130,58066,192.168.3.130,80,6,9/1/2020 19:51,1,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
192.168.3.130-123.61.164.160-0-0-0,123.61.164.160,0,192.168.3.130,0,0,10/1/2020 5:57,16,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,125000.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,16.0,16.0,0,0,0,0,0,0,0.0,125000.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.20.133-192.168.20.2-42620-53-17,192.168.20.133,42620,192.168.20.2,53,17,5/2/2020 14:54,5224,1,3,45.0,675.0,45,45,45.0,0.0,321,45,225.0,156.0,137825.4211,765.6967841,1741.3333329999996,2823.002362,5001.0,95.0,0.0,0.0,0.0,0.0,0.0,5224.0,2612.0,3512.906489,5096.0,128.0,0,0,0,0,8,24,191.424196,574.2725881,45,321,153.0,147.9459361,21888.0,0,0,0,0,0,0,0,0,3,191.25,45.0,225.0,0,0,0,0,0,0,1,45,3,675,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
185.127.17.56-192.168.20.133-443-59304-6,185.127.17.56,443,192.168.20.133,59304,6,5/2/2020 14:36,5625,4,4,10400.0,0.0,5200,0,2600.0,2373.464416,0,0,0.0,0.0,1848888.889,1422.222222,803.5714286,1829.543373,4915.0,-16.0,5605.0,1868.333333,2660.692078,4915.0,2.0,5625.0,1875.0,2674.527809,4938.0,2.0,0,0,0,0,80,80,711.1111111,711.1111111,0,5200,1155.555556,1997.567966,3990277.778,0,0,0,0,1,0,0,0,1,1300.0,2600.0,0.0,0,0,0,0,0,0,4,10400,4,0,-1,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.3.130-200.175.2.130-2146-21741-6,200.175.2.130,21741,192.168.3.130,2146,6,9/1/2020 17:51,14,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,142857.1429,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,0,0,0,0,0,40,0.0,142857.1429,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe
192.168.20.133-192.168.20.2-39793-53-17,192.168.20.133,39793,192.168.20.2,53,17,4/2/2020 18:23,3336,1,3,30.0,454.0,30,30,30.0,0.0,280,30,151.33333330000005,125.1612294,145083.9329,1199.040767,1112.0,1587.197845,2939.0,73.0,0.0,0.0,0.0,0.0,0.0,3336.0,1668.0,1900.703028,3012.0,324.0,0,0,0,0,8,24,299.7601918000001,899.2805755,30,280,102.8,110.676104,12249.2,0,0,0,0,0,0,0,0,3,128.5,30.0,151.33333330000005,0,0,0,0,0,0,1,30,3,454,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.20.133-74.214.194.133-59930-443-6,74.214.194.133,443,192.168.20.133,59930,6,5/2/2020 14:05,19724,4,2,31.0,0.0,31,0,7.75,15.5,0,0,0.0,0.0,1571.689313,304.1979315,3944.8,8776.196653,19644.0,-21.0,19723.0,6574.333333,11318.72883,19644.0,1.0,19745.0,19745.0,0.0,19745.0,19745.0,0,0,0,0,80,40,202.798621,101.3993105,0,31,4.428571429,11.71689866,137.28571430000002,0,0,0,0,1,0,0,0,0,5.166666667,7.75,0.0,0,0,0,0,0,0,4,31,2,0,-1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
192.168.3.130-215.210.228.6-0-0-0,215.210.228.6,0,192.168.3.130,0,0,10/1/2020 5:56,31,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,64516.12903,31.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,31.0,31.0,0,0,0,0,0,0,0.0,64516.12903,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.3.130-200.175.2.130-80-35069-6,192.168.3.130,80,200.175.2.130,35069,6,9/1/2020 16:30,61209611,3,7,30.0,30.0,30,0,10.0,17.32050808,30,0,4.285714286,11.33893419,0.980238218,0.163373036,6801067.889,20400000.0,61200000.0,6.0,23816.0,11908.0,3245.6201260000003,14203.0,9613.0,61200000.0,10200000.0,25000000.0,61200000.0,778.0,0,0,0,0,104,232,0.049011911,0.114361125,0,30,5.454545455,12.13559752,147.2727273,1,0,0,0,1,0,0,0,2,6.0,10.0,4.285714286,0,0,0,0,0,0,3,30,7,30,-1,63,1,0,2448.0,0.0,2448.0,2448.0,61200000.0,0.0,61200000.0,61200000.0,Probe
192.168.20.133-192.168.20.2-40861-53-17,192.168.20.133,40861,192.168.20.2,53,17,5/2/2020 13:41,3498,1,3,30.0,454.0,30,30,30.0,0.0,280,30,151.33333330000005,125.1612294,138364.7799,1143.510577,1166.0,1841.448071,3292.0,71.0,0.0,0.0,0.0,0.0,0.0,3498.0,1749.0,2282.54069,3363.0,135.0,0,0,0,0,8,24,285.87764439999995,857.6329331000002,30,280,102.8,110.676104,12249.2,0,0,0,0,0,0,0,0,3,128.5,30.0,151.33333330000005,0,0,0,0,0,0,1,30,3,454,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
145.241.93.169-192.168.3.130-0-0-0,145.241.93.169,0,192.168.3.130,0,0,10/1/2020 5:56,205,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9756.097561,205.0,0.0,205.0,205.0,0.0,0.0,0.0,0.0,0.0,205.0,205.0,0.0,205.0,205.0,0,0,0,0,0,0,0.0,9756.097561,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
192.168.20.133-216.52.2.19-41100-443-6,192.168.20.133,41100,216.52.2.19,443,6,5/2/2020 13:40,15738428,24,29,12395.0,13515.0,1198,0,516.4583333,536.2685067,1213,0,466.0344828,594.842265,1646.288943,3.367553608,302662.0769,1477634.6830000004,9976091.0,13.0,11800000.0,511769.9565,2073576.252,9976091.0,742.0,15700000.0,562086.7143,2184135.551,11000000.0,459.0,0,0,0,0,480,604,1.524929936,1.842623672,0,1213,479.8148148,562.8403397999998,316789.2481,0,1,0,0,0,0,0,0,1,488.8679245,516.4583333,466.0344828,0,0,0,0,0,0,24,12395,29,13515,-1,64240,13,0,794029.0,0.0,794029.0,794029.0,9976091.0,0.0,9976091.0,9976091.0,Normal
192.168.3.130-200.175.2.130-80-42703-6,200.175.2.130,42703,192.168.3.130,80,6,9/1/2020 16:30,3608,4,4,30.0,30.0,30,0,7.5,15.0,30,0,7.5,15.0,16629.71175,2217.2949,515.4285714,685.545247,1668.0,9.0,2269.0,756.3333332999999,909.3873395,1805.0,185.0,1661.0,553.6666667000001,843.2658734999999,1525.0,9.0,0,0,0,0,128,144,1108.64745,1108.64745,0,30,6.666666667,13.22875656,175.0,0,1,0,0,0,0,0,0,1,7.5,7.5,7.5,0,0,0,0,0,0,4,30,4,30,-1,215,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe
192.168.20.133-208.100.17.177-46980-443-6,192.168.20.133,46980,208.100.17.177,443,6,4/2/2020 18:24,22,1,1,0.0,31.0,0,0,0.0,0.0,31,31,31.0,0.0,1409090.909,90909.09091,22.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,20,20,45454.54545,45454.54545,0,31,20.66666667,17.89785834,320.3333333,0,0,0,1,1,0,0,0,1,31.0,0.0,31.0,0,0,0,0,0,0,1,0,1,31,-1,39420,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
